source,route,seed,arm,step,t,speed,speed_3d,steer,b_shadow_steer,plan_k_right,k_cmd_right,k_ach_right,k_nom_right,k_ack_right,k_unscaled_right,replay_diff,reason,yaw_rate_right,world_x,world_y,yaw_deg
D3b,2084,1,C,353,17.700000263750553,3.786446257412632,3.786504278966113,0.015371127054095268,-0.1700919235414929,-0.12436301093905525,0.006118314075427975,-0.0030913340795436567,0.0061183030063778196,0.006088633567303129,0.006565903665803207,8.500145032286355e-17,tracking,-0.011705170355900203,-1386.407958984375,5323.24169921875,0.5428050756454468
D3b,2084,1,C,354,17.75000026449561,4.006455333545547,4.006493878951282,0.015923675149679184,-0.2040698900073767,-0.12999117479800795,0.006311357717954218,0.004639491028737018,0.006311343474837716,0.0062797771107023954,0.006801987671115819,5.898059818321144e-17,tracking,0.01858791357702014,-1386.2117919921875,5323.244140625,0.5724180340766907
D3b,2084,1,C,355,17.80000026524067,4.215028844341675,4.215132176166335,0.029925892129540443,-0.23040374128354918,-0.13536520340700953,0.011816368545506047,0.005949482485624013,0.011816339867849268,0.011706171636328533,0.012787287070899449,3.122502256758253e-17,tracking,0.02507724028581082,-1386.005126953125,5323.24755859375,0.6385863423347473
D3b,2084,1,C,356,17.850000265985727,4.417535779186957,4.417940390923469,0.029056593775749207,-0.26808213626345,-0.13983265367594921,0.011427590012792322,0.010590943778281414,0.011427558745845792,0.01132448914386978,0.012415520315054426,3.8163916471489756e-17,tracking,0.046785873075915634,-1385.7884521484375,5323.2529296875,0.7547234892845154
D3b,2084,1,C,357,17.900000266730785,4.614654568226906,4.6151576572351205,0.0015524453483521938,-0.16996265992522241,-0.13857572309342722,0.0006079877819215675,0.011118487441462632,0.0006079860600803169,0.0006076917971790113,0.000663062669334402,6.505213034913027e-19,tracking,0.051307978863519024,-1385.5615234375,5323.25927734375,0.8972747325897217
D3b,2084,1,C,358,17.950000267475843,4.805103000908576,4.805159463858921,-0.007287243381142616,-0.20954452443454,-0.13732984523801778,-0.002843310918711319,0.0027635828774747314,-0.0028433021346346934,-0.002836877888528168,-0.0031125224015038535,2.6020852139652106e-18,tracking,0.01327930037781339,-1385.3250732421875,5323.26416015625,0.9659002423286438
D3b,2084,1,C,359,18.0000002682209,4.990221574902563,4.990226669506851,0.0015941087622195482,-0.21782297308246296,-0.13350756290367913,0.0006197019963876704,-0.0016066589791120555,0.0006197000418848596,0.0006193943335566662,0.0006808575136973374,2.1467203015212988e-17,tracking,-0.008017584301075905,-1385.079345703125,5323.26806640625,0.9605498313903809
D3b,2084,1,C,360,18.05000026896596,5.16928809899286,5.16929053170746,-0.019373835995793343,-0.2542609655525949,-0.12626487959926955,-0.007505954739576937,0.00026228432566767094,-0.0075059344786337625,-0.00746132989110405,-0.008276266574382456,6.938893903907228e-18,tracking,0.001355823243226259,-1384.82470703125,5323.2724609375,0.9563584327697754
D3b,2084,1,C,361,18.100000269711018,5.28898548610552,5.289104970487344,-0.0506218858063221,-0.27930957999494344,-0.12785647621400398,-0.01958315404824513,-0.015074370566901184,-0.01958310054520706,-0.019282354426238626,-0.021648622691561172,3.469446951953614e-17,tracking,-0.0797281271405166,-1384.5621337890625,5323.275390625,0.8800163865089417
D3b,2084,1,C,362,18.150000270456076,5.2002010708570126,5.2008920976254265,-0.0593750923871994,-0.2971487452255355,-0.13163559461722774,-0.0230190603287722,0.0008840989856561481,-0.023019011135156874,-0.022604590076960054,-0.02540415412936564,6.938893903907228e-18,tracking,0.0045974924919527,-1384.3013916015625,5323.275390625,0.7870421409606934
D3b,2084,1,C,363,18.200000271201134,5.152607833790458,5.15388914052606,-0.027057643979787827,-0.2870347446865506,-0.1308811739399367,-0.010487863130436806,-0.028926399049070708,-0.01048784825349958,-0.010400968477648912,-0.011560748418667844,4.163336342344337e-17,tracking,-0.14904639034359057,-1384.043701171875,5323.2734375,0.529750645160675
D3b,2084,1,C,364,18.250000271946192,5.128370787026485,5.129093286048632,-0.015608062036335468,-0.29382981465922464,-0.12791705707782808,-0.00605156462906573,-0.0011470158537138727,-0.0060515596721493784,-0.006022532482679436,-0.006667136749438477,6.938893903907228e-18,tracking,-0.005882322596442469,-1383.7874755859375,5323.27197265625,0.3552838861942291
D3b,2084,1,C,365,18.30000027269125,5.131256086798134,5.131569846782696,-0.014016428031027317,-0.29964877535899487,-0.12651621959483883,-0.005434037674599807,-0.020721159279403004,-0.005434035106113829,-0.005410618289617128,-0.005987114197277311,2.0816681711721685e-17,tracking,-0.1063255746779503,-1383.531494140625,5323.2705078125,0.17012853920459747
D3b,2084,1,C,366,18.350000273436308,5.155249950865683,5.155465068472196,-0.017100045457482338,-0.31634555641147827,-0.12872479821575095,-0.006626631522640178,0.004507901201480347,-0.006626629394677898,-0.006591839124696862,-0.0073046294854219465,6.938893903907228e-18,tracking,0.02323935744743891,-1383.274658203125,5323.26904296875,0.09130488336086273
D3b,2084,1,C,367,18.400000274181366,5.151278996063379,5.15146030697086,-0.01930454559624195,-0.32199300752745735,-0.1325381813614732,-0.007481756473477108,-0.0186356071697153,-0.007481755342986911,-0.0074374368169158244,-0.008246655561103678,6.245004513516506e-17,tracking,-0.09599721179224253,-1383.017333984375,5323.267578125,-0.046417236328125
D3b,2084,1,C,368,18.450000274926424,5.149792418871737,5.150013305562364,-0.003377277869731188,-0.3133529401487774,-0.14083359803208023,-0.0013087577882975366,0.004529793781796417,-0.001308757727564819,-0.0013073949512430053,-0.0014424706833026447,9.540979117872439e-18,tracking,0.023327497676547525,-1382.7601318359375,5323.2646484375,-0.1167907565832138
D3b,2084,1,C,369,18.500000275671482,5.663667174623767,5.663699514941179,-0.033488884568214417,-0.3404242298338149,-0.13039045359435955,-0.012864921348720089,-0.010387402944612274,-0.012864919713021242,-0.012734439269747449,-0.014311358078289071,7.632783294297951e-17,tracking,-0.058830793086990796,-1382.487060546875,5323.26318359375,-0.2576903998851776
D3b,2084,1,C,370,18.55000027641654,6.117821997890548,6.118226780035482,-0.10242487490177155,-0.38305618617269727,-0.14491086980932733,-0.039314982485969256,-0.003961302454444551,-0.03931495684430514,-0.038121287928114214,-0.04397626668676281,4.163336342344337e-17,tracking,-0.024234543296098695,-1382.1875,5323.2587890625,-0.3772888779640198
D3b,2084,1,C,371,18.600000277161598,6.356789767500578,6.3593730681420135,-0.12781590223312378,-0.399227995077769,-0.16865959979879386,-0.049056720605472275,-0.03133300913806213,-0.04905665785424531,-0.04721202842265091,-0.05503930263468044,2.7755575615628914e-17,tracking,-0.19917735187383545,-1381.872802734375,5323.24853515625,-0.7369384169578552
D3b,2084,1,C,372,18.650000277906656,6.5438933322828,6.549910045439243,-0.1229405626654625,-0.4025678891605801,-0.17166249299155778,-0.04707244310246681,-0.029703314681127725,-0.04707236771050298,-0.04537135971557205,-0.052907366438513105,1.3877787807814457e-16,tracking,-0.19437532288852952,-1381.549072265625,5323.23095703125,-1.320342779159546
D3b,2084,1,C,373,18.700000278651714,6.7344610039132835,6.741762060376838,-0.10934700071811676,-0.4056389587455326,-0.17560395335330325,-0.04173380041220728,-0.04783941139651582,-0.04173373124440583,-0.04039117580813713,-0.04698281545076265,1.3877787807814457e-16,tracking,-0.3221726505000005,-1381.216552734375,5323.20751953125,-2.100677490234375
D3b,2084,1,C,374,18.750000279396772,6.885961723055172,6.892917839789857,-0.11464051157236099,-0.42413471592797175,-0.1723525713797106,-0.043706901615160144,-0.033192669787878326,-0.0437068263269227,-0.042236558961300436,-0.049286586105982064,1.1102230246251565e-16,tracking,-0.22856345364533998,-1380.876220703125,5323.1787109375,-2.858276605606079
D3b,2084,1,C,375,18.80000028014183,7.006393254420666,7.013294409808771,-0.07226643711328506,-0.4040918656190236,-0.16523701647337874,-0.027432129292896772,-0.04764497806123307,-0.027432085324141223,-0.026845555983311842,-0.030946026954315607,1.3877787807814457e-16,tracking,-0.333819452895244,-1380.5296630859375,5323.1455078125,-3.6905832290649414
D3b,2084,1,C,376,18.85000028088689,7.095755587224801,7.100018093496394,-0.11297342926263809,-0.061052469412485766,-0.17184834113064107,-0.04297237144472911,-0.025707248663699517,-0.04297230535250797,-0.041550236355717286,-0.04856061700288955,3.469446951953614e-16,tracking,-0.18241235333762315,-1380.178466796875,5323.10986328125,-4.377535343170166
D3b,2084,1,C,377,18.900000281631947,7.144212117179245,7.1496958647690505,-0.05833270028233528,-0.12286105553309123,-0.17563684335643973,-0.022096087030816076,-0.04409736622598372,-0.02209605835606656,-0.021713927844994277,-0.024956630259727206,1.3877787807814457e-16,tracking,-0.31504093812736367,-1379.82470703125,5323.0693359375,-5.128787040710449
D3b,2084,1,C,378,18.950000282377005,7.175353742426287,7.1783268298403184,-0.0046354057267308235,-0.11832446575164794,-0.1926725398119765,-0.0017529914992028169,-0.021550473525393504,-0.001752989633911742,-0.0017505455771546774,-0.0019798401735410787,1.3791051634015616e-16,tracking,-0.1546322708614909,-1379.4693603515625,5323.025390625,-5.744876384735107
D3b,2084,1,C,379,19.000000283122063,7.17472195847422,7.175223716215473,0.010736586526036263,-0.11358578205108641,-0.19517050919495674,0.004060475217969189,-0.02146487553798384,0.004060471820222689,0.00404738273509605,0.0045859453431000155,1.5612511283791264e-17,tracking,-0.15400451385828878,-1379.11328125,5322.98486328125,-6.167302131652832
D3b,2084,1,C,380,19.05000028386712,7.15157016803425,7.151600618743004,0.06291753053665161,-0.10804687897364298,-0.24508757306630027,0.023836171191759896,0.0026522283469246856,0.02383615735767459,0.023392075011941085,0.02692563550757144,5.551115123125783e-17,tracking,0.018967597124681376,-1378.7578125,5322.9453125,-6.29999303817749
D3b,2084,1,C,381,19.10000028461218,7.094963871077358,7.0955611715119025,0.0946497991681099,-0.10188026150067646,-0.29740581659811816,0.035948959104137014,0.0021071850377656107,0.03594894813771506,0.034948323815398405,0.04060684645091431,4.163336342344337e-17,tracking,0.014950401712621787,-1378.404052734375,5322.91064453125,-6.24500036239624
D3b,2084,1,C,382,19.150000285357237,7.030755197680318,7.033075054113616,0.16806840896606445,-0.09530169844627381,-0.4702303685007737,0.06436481747689406,0.030221500920262455,0.06436481063264218,0.06122615272637099,0.07280952389462533,8.326672684688674e-17,tracking,0.21247997467683577,-1378.052734375,5322.88134765625,-5.847873210906982
D3b,2084,1,C,383,19.200000286102295,6.9351955059310795,6.942424524231841,0.2085246592760086,-0.08900291244188946,-0.1510331817736438,0.08042587792543836,0.03379519753505151,0.08042587795743018,0.07558431054661634,0.09104074099911684,8.326672684688674e-17,tracking,0.2343763020671423,-1377.7049560546875,5322.8603515625,-5.200991153717041
D3b,2084,1,C,384,19.250000286847353,6.845527085649303,6.858889562269406,0.14601154625415802,-0.0827058239777883,-0.058667948815712606,0.05587093611477234,0.06624256805134018,0.05587093580436614,0.05349068551898734,0.06303273217303704,2.7755575615628914e-16,tracking,0.4534652938184164,-1377.3612060546875,5322.85107421875,-4.136873245239258
D3b,2084,2,B,385,19.30000028759241,3.6069694776533585,3.6078968611463194,-0.05654829740524292,-0.05654829555501541,-0.13019279835388722,nan,-0.0161431903589359,-0.022615606878969945,-0.022215457611191734,-0.024190731458252502,nan,,-0.05822799489662976,-1387.4765625,5323.13671875,-0.9566650390625
D3b,2084,2,B,386,19.35000028833747,3.9450877893219007,3.9467613895788176,-0.0711226835846901,-0.07112268656078312,-0.12822685957665214,nan,-0.021074261387005806,-0.028281400400128325,-0.027658402588864484,-0.030453753356350817,nan,,-0.08313981126685463,-1387.2857666015625,5323.1279296875,-1.17315673828125
D3b,2084,2,B,387,19.400000289082527,4.281555191105379,4.284311666189127,-0.07644965499639511,-0.07644965432170363,-0.12689739455831073,nan,-0.026230758674215305,-0.030210685172444376,-0.029500856214739482,-0.032747543773870055,nan,,-0.11230844096821897,-1387.0782470703125,5323.11669921875,-1.468841552734375
D3b,2084,2,B,390,19.5500002913177,5.319597599806083,5.3209568339284665,-0.07028179615736008,-0.07028179720458055,-0.13720646452385538,nan,-0.01568167183849246,-0.027198298102160283,-0.02662161835519853,-0.03009191042513026,nan,,-0.08342018387299113,-1386.353759765625,5323.076171875,-2.256866216659546
D3b,2084,2,B,391,19.60000029206276,5.525737902842993,5.528136634709126,-0.11051976680755615,-0.11051976821902725,-0.1307014634503858,nan,-0.03493553161954459,-0.04271957707287706,-0.0413139122274552,-0.04749285878274885,nan,,-0.19304459122608736,-1386.080322265625,5323.0576171875,-2.612793207168579
D3b,2084,2,B,392,19.650000292807817,5.514703258853602,5.519244930813827,-0.09988845139741898,-0.09988845203071833,-0.12945840801451086,nan,-0.021841391396868852,-0.03858374381310635,-0.03743341414446438,-0.04287622273415188,nan,,-0.12044879231420967,-1385.805908203125,5323.0341796875,-3.037506580352783
D3b,2084,2,B,393,19.700000293552876,5.51216188233234,5.516946593922581,-0.2205379605293274,-0.22053795470131768,-0.12192541653700989,nan,-0.04627193465878745,-0.08655396734337784,-0.08097208331485552,-0.09654111089248861,nan,,-0.2550583944479409,-1385.5323486328125,5323.0078125,-3.6173415184020996
D3b,2084,2,B,394,19.750000294297934,5.501574645622802,5.513336007711347,-0.2081625610589981,-0.20816256100518837,-0.12021325226195892,nan,-0.04518361017025504,-0.0815354512904826,-0.07656350097742023,-0.09087561651461942,nan,,-0.2485810041103797,-1385.259765625,5322.9755859375,-4.304354190826416
D3b,2084,2,B,395,19.80000029504299,6.092369641728938,6.112792011312395,-0.2531322240829468,-0.25313221070087616,-0.10912388484986815,nan,-0.06842980380449148,-0.0993316391544554,-0.09204936669434526,-0.11169872434063426,nan,,-0.4168996592879513,-1384.9681396484375,5322.92919921875,-5.349002361297607
D3b,2084,2,B,396,19.85000029578805,6.587801027363759,6.6179007358195685,-0.2812337875366211,-0.2812337815885742,-0.10218939581825298,nan,-0.07675474812159687,-0.11045989076009588,-0.10152789500563547,-0.12507844850884645,nan,,-0.5056450085305024,-1384.65185546875,5322.86865234375,-6.719915866851807
D3b,2084,2,B,397,19.900000296533108,7.025102549430972,7.064214220021666,-0.2952271103858948,-0.2952270957455039,-0.09829601138265687,nan,-0.09203268925950739,-0.11579262196091113,-0.10601554662531817,-0.13186233072335748,nan,,-0.6465390799479538,-1384.31591796875,5322.7919921875,-8.423258781433105
D3b,2084,2,B,398,19.950000297278166,7.4341467946825155,7.478953821415786,-0.3257894217967987,-0.32578941413925755,-0.09087120151078695,nan,-0.09283198065845599,-0.1282037383864302,-0.11632594428753341,-0.14699299196160356,nan,,-0.6901265714560899,-1383.9627685546875,5322.69677734375,-10.359572410583496
D3b,2084,2,B,399,20.000000298023224,7.813402811934599,7.86530484204778,-0.37218257784843445,-0.37218257431354784,-0.08344763155688642,nan,-0.10527891171857327,-0.14780384274593053,-0.1322371060900962,-0.17090656917603236,nan,,-0.8225865448593148,-1383.595458984375,5322.58251953125,-12.572102546691895
D3b,2084,2,B,400,20.050000298768282,8.160296620363411,8.221484767838165,-0.3911491930484772,-0.39114919097887146,-0.07285335410120591,nan,-0.11104131180133515,-0.15565255026507918,-0.13848467766514694,-0.18106027031867067,nan,,-0.906130041413155,-1383.2171630859375,5322.4443359375,-15.069845199584961
D3b,2084,2,B,401,20.10000029951334,8.515070084417241,8.582796496792275,-0.40110233426094055,-0.4011023226049211,-0.06590940778133977,nan,-0.12231106232140365,-0.15947770900269162,-0.14150438501642223,-0.18648607644652684,nan,,-1.041487267766277,-1382.830322265625,5322.2802734375,-17.90991973876953
D3b,2084,2,B,402,20.150000300258398,8.863368324874745,8.932931507437514,-0.40776896476745605,-0.4077689663237995,-0.05789219159178039,nan,-0.12543719400723716,-0.1618284325517323,-0.14335203845004282,-0.19015972746071538,nan,,-1.111796052124914,-1382.4366455078125,5322.08984375,-21.012807846069336
D3b,2084,2,B,403,20.200000301003456,8.68943359199998,8.750769857094747,-0.4175759255886078,-0.4175759291814434,-0.05137964198383406,nan,-0.13159737421463297,-0.1666186854497243,-0.14709824107240035,-0.1956235529001033,nan,,-1.1435066441196238,-1382.052001953125,5321.87939453125,-24.27182960510254
D3b,2084,2,B,404,20.250000301748514,8.773529944138467,8.83331459499906,-0.42291390895843506,-0.4229138986104065,-0.04150681863481773,nan,-0.13659336510699951,-0.16889578058371188,-0.14887020112262944,-0.1986283484554397,nan,,-1.1984059789368986,-1381.680908203125,5321.64990234375,-27.639698028564453
D3b,2084,2,B,405,20.300000302493572,9.072466462329842,9.132675168696217,-0.4238840937614441,-0.4238841026855839,-0.032126976956279474,nan,-0.13942848331741262,-0.1687402117198258,-0.1487493229007176,-0.1991768591151652,nan,,-1.264960238790742,-1381.318115234375,5321.39599609375,-31.16172218322754
D3b,2084,2,C,346,17.350000258535147,1.7799139074284795,1.7799147413312486,-0.05854526534676552,-0.0743899070057604,-0.08386519652053781,-0.02424277603713821,0.009341534927921107,-0.024242774688729783,-0.023783557995508745,-0.02504788287519675,3.469446951953614e-17,tracking,0.016627127934935676,-1388.6187744140625,5323.23876953125,1.0906447172164917
