source,route,seed,step,speed,dense_turn_distance_m,plan_k_near,plan_k_aim,c_cmd_k,b_steer,c_steer,c_plant_steer,c_ack_only_steer,plan_plant_steer,gamma,opposite,s_shape,b_near_zero,c_near_zero,b_matches_plan,c_matches_plan,b_aim_sign,c_aim_sign
D3b,27529,0,389,6.1894990909954535,-1.6043296870755128,0.14002448892989644,0.15989456432126511,0.04951352587485896,0.2820344865322113,0.1287735180642531,0.14732637083909933,0.13398643075186203,0.48317851473099205,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,0,390,6.138766597283784,-1.9635830093158795,0.13771941729796816,0.1614843249786145,0.050330958433797895,0.2942262589931488,0.13080406244303466,0.14974919323226776,0.13618767410816168,0.48752634535352996,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,0,391,6.194122661089709,-2.271037473935337,0.13369132848156579,0.17441547587724868,0.057428259479131154,0.32348164916038513,0.14902735242779003,0.17159170090783957,0.1560358530423484,0.5247166959156585,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,0,392,6.292539586631162,-2.643563239738217,0.12764143513600426,0.18077896844148303,0.061259014845194006,0.33991703391075134,0.15893344015937622,0.18355585639487146,0.16691055134685923,0.5430957543817704,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,0,393,6.478489530173471,-2.9645075448563105,0.12676110324670264,0.18722866671275903,0.05602156446113027,0.3349383771419525,0.14585626766335055,0.16775139324724514,0.15254604811575445,0.5620159642593111,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,0,394,6.677823463751529,-3.3619324716489203,0.1165210332292145,0.18704935962883748,0.06335837762434322,0.3643628656864166,0.16490609116307145,0.19076922913558828,0.17346845972787156,0.5626535713790622,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,0,395,6.810764985694031,-3.701940929048458,0.10934193790035102,0.199692062533993,0.05963564558685237,0.3665851354598999,0.1556148643624054,0.17949207790222385,0.1632169066066964,0.597914330238082,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,0,396,6.863076230399593,-4.116258778594538,0.1002614698636333,0.20931838308070527,0.05573949337008058,0.36841392517089844,0.14569964430952742,0.1675333225155326,0.15234826261170384,0.6238510241884638,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,0,397,6.899887398851423,-4.461954716828828,0.0920294491513539,0.20906666910583535,0.05973929578010207,0.3816221356391907,0.15602101805743365,0.17997536700643518,0.16365625360645347,0.6234211612899093,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,0,398,6.8956373669763416,-4.807558728554657,0.08349138781609607,0.22926009485926904,0.05013087471298629,0.36987411975860596,0.1312906161599534,0.150281727744746,0.13667251108119108,0.6752308279668677,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,0,399,6.8921045287843,-5.2271584385047944,0.06930087766172886,0.26219619322548826,0.040755694525341696,0.36835676431655884,0.10697831216347822,0.12151098046431788,0.11053355566874083,0.7538497474581182,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,0,400,6.85059762658555,-5.571243538200047,0.06073454395878135,0.26927434833897707,0.04054027740247808,0.37973642349243164,0.10637314440752564,0.12080194899960962,0.10988932401197714,0.769459769450651,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,0,401,6.79402828006066,-5.987252514590775,0.05255070772450528,0.26389907133092233,0.04403681959052985,0.38975879549980164,0.11538955443761471,0.13142185482797866,0.11953758056820933,0.756961867842552,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,0,402,6.697829780857468,-6.324748095420276,0.03637160691072931,0.29391920584055087,0.03188250139138362,0.38008424639701843,0.08366846427879669,0.09432974413916143,0.08583592628835206,0.8210030937933032,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,1,379,4.389766493078924,3.2420058629006547,0.12988541921769542,0.039699805977114214,-0.020680238227097237,0.05681780353188515,-0.05251215056768289,-0.05575524479960793,-0.05338945396409677,0.10838549215296307,0.9581643608304531,1,0,1,0,1,0,1,-1
D3b,27529,1,384,5.641235811829951,1.9381430178572927,0.12997946090608326,0.13860552510022336,-0.026468921508675372,0.05660935118794441,-0.06878606205247739,-0.07338507309715746,-0.07026156524809697,0.3981834442998965,0.9581643608304531,1,0,1,0,1,0,1,-1
D3b,27529,1,385,5.655707311071757,1.6567894517038972,0.14367338435908422,0.11845758108988107,-0.009031113316708634,0.08268043398857117,-0.02351254476037139,-0.0247241806121222,-0.02368281521061731,0.3403132685129514,0.9581643608304531,1,0,1,0,1,0,1,-1
D3b,27529,1,386,5.779926187726503,1.3745785136715334,0.14735463354959275,0.12343469221036664,-0.002112926713587579,0.1038648933172226,-0.005509020949974575,-0.005759666642768898,-0.005518307154304565,0.35515373790397914,0.9581643608304531,1,0,0,1,1,0,1,-1
D3b,27529,1,387,6.013162190990211,1.0768167561290305,0.1482439430099388,0.10922058829080425,0.010616113572075602,0.1304948627948761,0.027735997432766214,0.030704739951365623,0.027972363559316916,0.3308453634828591,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,1,388,5.991190514688203,0.7777450019922867,0.13598493984790805,0.11669648751568716,0.01175790265755016,0.14056912064552307,0.030710155107068975,0.03236602037854404,0.031000239635892046,0.3363362870594328,0.9581643608304531,0,0,0,0,1,1,1,1
D3b,27529,1,389,5.917483719182006,0.4826124161115395,0.13571839291396076,0.14401906939904852,0.005048535598530581,0.14423540234565735,0.013180432904721881,0.013813795683077798,0.013233636704644955,0.41470387149247995,0.9581643608304531,0,0,0,1,1,1,1,1
D3b,27529,1,390,5.656061543183079,0.19534621088164528,0.14059673954783292,0.1573227350673542,0.0002090354997536779,0.1424383968114853,0.0005443477859254995,0.0005682139747883414,0.0005444384274562522,0.4509841080887697,0.9581643608304531,0,0,0,1,1,1,1,1
D3b,27529,1,391,4.581221748987924,-0.061849047122340295,0.14794005958681805,0.2071089928298512,-0.01678076468360093,0.24198690056800842,-0.042787481958495514,-0.04528320182741503,-0.043366178151933096,0.5722625532818983,0.9581643608304531,1,0,0,0,1,0,1,-1
D3b,27529,1,392,3.237941954258139,-0.245693960649362,0.1438909037020195,0.17276848106374296,0.001794138473939561,0.20366349816322327,0.004460607178856607,0.004602974138717329,0.0044669901346743425,0.46545303993233444,0.9704990481645902,0,0,0,1,1,1,1,1
D3b,27529,1,393,1.9216225455358542,-0.363159795955049,0.15827755704049112,0.1500182018222602,0.0017548436998103868,0.17160078883171082,0.004255836220070502,0.00439152589365619,0.004261792594183564,0.3959734211357756,0.9704990481645902,0,0,0,1,1,1,1,1
D3b,27529,1,394,2.0781866011713666,-0.4626011953934288,0.1497036000499523,0.14617986143746298,0.0210237271187827,0.21920336782932281,0.05107480372442682,0.053544908797437965,0.05194243779349384,0.3871354076161185,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,1,395,2.10614669608108,-0.5657000567193649,0.1469970334712855,0.14837223860399015,0.023364901102877842,0.22089460492134094,0.05677607971831139,0.059636460486308496,0.057849373750912605,0.3930566833473905,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,1,396,2.097270941047587,-0.6687122303940605,0.14904654563163255,0.15233485802477603,0.026503751589994972,0.2370978593826294,0.06436534481161495,0.06778237573421347,0.06574786239370432,0.4032882881946352,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,1,397,2.1915887502660656,-0.7752212117824655,0.14868576064182581,0.15656161004344954,0.035314873589990026,0.2561338543891907,0.08578839684723202,0.09099582715957812,0.08825368854750512,0.4149473926611382,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,1,398,2.3417933455738726,-0.9319275795921129,0.14454429692482684,0.15724069107165617,0.0324899470806172,0.25606659054756165,0.079189771425056,0.08380330059197198,0.08128086621673876,0.41787663700072797,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,1,399,2.576642139182526,-1.0565779660786454,0.14156985452589535,0.16728739977400808,0.033519240489213994,0.27632468938827515,0.08204560287223867,0.08689850036996336,0.08428175563326518,0.4456589054971994,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,1,400,2.8656070507887774,-1.1940975824342281,0.13855301746542426,0.18449927101293248,0.04882378966220252,0.31858110427856445,0.11975494790011364,0.12842089160226663,0.12453440704335055,0.49183793739977155,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,1,401,3.215206012793506,-1.3470987472645888,0.14162531216748336,0.19654470430656124,0.03491757725383422,0.31932446360588074,0.08648867634461961,0.0917089127454748,0.08894572514838468,0.5251526128787141,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,1,402,3.570104865169212,-1.5168732127628992,0.14675483568634584,0.2095635583889611,0.024763519561949825,0.3321162164211273,0.06185794819515599,0.06504897038697416,0.06309824248786777,0.5606209429320691,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,1,403,3.9072182612035067,-1.7674538031004907,0.1479350303391165,0.21375116293954205,0.01981332772343319,0.34225884079933167,0.04984556031829988,0.05220426902163602,0.05064300314465032,0.574417527827521,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,1,404,4.239922721908273,-1.9728127358905816,0.1488881543140004,0.2320017829414214,0.014350712580448406,0.36796045303344727,0.03635547074164068,0.03839841364728465,0.03677532468825429,0.6284253337040163,0.9581643608304531,0,0,0,0,1,1,1,1
D3b,27529,1,405,4.561936438701442,-2.1929172193715836,0.14300126828689264,0.24572711510844003,0.018215636248725575,0.39308157563209534,0.04642219785611785,0.04918849557333323,0.047104337148557565,0.6641428862607516,0.9581643608304531,0,0,0,0,1,1,1,1
D3b,27529,1,406,4.88202471989615,-2.5079007742548427,0.13787346300606468,0.177479228760699,0.025489279401821052,0.28206515312194824,0.06531280528729513,0.06962318746149398,0.06666126816944425,0.4990282795799987,0.9581643608304531,0,0,0,0,1,1,1,1
D3b,27529,1,407,5.283956092224358,-2.7645838306313024,0.13084583707770026,0.1846753592457137,0.02700302338324202,0.3076988756656647,0.0697297281816388,0.07442466943989855,0.07125607074212377,0.5221844729554307,0.9581643608304531,0,0,0,0,1,1,1,1
D3b,27529,1,408,5.573678683018592,-3.037547356305911,0.12330195757748186,0.19322942257829226,0.030113241464099116,0.31976431608200073,0.07816013343774075,0.08363706778899843,0.08007097739907833,0.5476953306702006,0.9581643608304531,0,0,0,0,1,1,1,1
D3b,27529,1,409,5.573566594917347,-3.408370495723272,0.1208688155233382,0.19563749229679342,0.028850542719382796,0.3191423714160919,0.0748977784948886,0.08006270716940365,0.0766510240545226,0.5539835609410237,0.9581643608304531,0,0,0,0,1,1,1,1
D3b,27529,1,410,5.567775691527931,-3.6865613842136824,0.11540861465567472,0.1949743895931097,0.030099513000248546,0.32451358437538147,0.07812006341239962,0.08359324413566754,0.08002904468613761,0.5522228504558497,0.9581643608304531,0,0,0,0,1,1,1,1
D3b,27529,1,411,5.574152362122977,-3.96347107191945,0.1100790665252525,0.20846471917819495,0.026113911539426445,0.3213328719139099,0.06782138304504494,0.0723346682583725,0.06925641876374247,0.5869658754837085,0.9581643608304531,0,0,0,0,1,1,1,1
D3b,27529,1,412,6.166030919966771,-4.365008413776167,0.09632475085220758,0.22011762715221106,0.031200977968373702,0.33718574047088623,0.08145133142299925,0.09177716082676712,0.08351561239955035,0.6473092671480138,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,1,413,6.638065447048446,-4.690091577345459,0.0880731118497527,0.26546296683531984,0.012551989693506222,0.31637611985206604,0.03299686817447978,0.03659009815236425,0.03332977957091969,0.7592910333323462,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,1,414,6.917955240457586,-5.140999175431254,0.07757285395447922,0.2733090452454441,0.019200970080137887,0.3344530463218689,0.050589955245906815,0.056422146778699035,0.0513740100079804,0.7789175767560148,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,1,415,7.014111165334116,-5.491078695397128,0.06697144877349433,0.30313563696189494,0.008886041426660753,0.31131845712661743,0.023453931867413666,0.025925350387622132,0.023621032488348626,0.8423837314608427,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,1,416,7.144968601830978,-5.956188723120587,0.06369495326487562,0.32016788344314884,0.005444735948621034,0.3008497357368469,0.014391950065188062,0.015860906483396203,0.01445462179741359,0.8767465426682552,0.9117058100690492,0,1,0,1,1,1,1,1
D3b,27529,1,417,7.286093815151003,-6.3183339921546455,0.0539166959225209,0.2853024172434866,0.030551763804755144,0.07910865545272827,0.08067434983544294,0.09085170638229682,0.08267579442336685,0.807834864223636,0.9117058100690492,0,1,1,0,1,1,1,1
D3b,27529,1,418,7.455036901098795,-6.794837410985146,0.036305098775828756,0.2475913446752745,0.05604172100039987,0.11572712659835815,0.147360315774111,0.16948396161837367,0.15412153588671654,0.7240217506229927,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,1,419,7.475773200288302,-7.16550810500479,0.033453032469647564,0.22158068510727477,0.07559944242381289,0.10962891578674316,0.19747969048953776,0.23061680008670854,0.20971712458956648,0.6597151376188544,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,2,500,5.67298009245857,2.0521385135757697,0.14100460621335187,0.07033062446579809,-0.006876029469426574,0.06030537933111191,-0.017906543306598726,-0.01879556511955084,-0.01800512130731622,0.19977795434228415,0.9581643608304531,1,0,1,1,1,0,1,-1
D3b,27529,2,501,5.66769025762515,1.7696144911582437,0.14137749036029923,0.08667888153980068,-0.003656676708103637,0.07848167419433594,-0.009523086956199389,-0.00996915332586613,-0.009550900586996857,0.24760558216162049,0.9581643608304531,1,0,1,1,1,0,1,-1
D3b,27529,2,502,5.659132077817137,1.4876933906092908,0.1415922626190821,0.10595624410151208,0.0018416152627543524,0.1060040220618248,0.004795840187775867,0.005012906951197936,0.004802884710000386,0.30396608790548035,0.9581643608304531,0,0,0,1,1,1,1,1
D3b,27529,2,503,6.018359120104129,1.1975082664982075,0.14412266892514947,0.11796432519030942,0.00809261955841189,0.1254885494709015,0.021146861360235313,0.02335905647505084,0.02128399537480063,0.35757170419269396,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,2,504,6.20751557060991,0.8898220337640161,0.14409741872164783,0.1229942994037277,0.011358179089360189,0.13579046726226807,0.02973147265859952,0.03293500413098896,0.03000269196935981,0.3735646356045466,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,2,505,6.192637423790486,0.5810367447577676,0.14438364771111983,0.1208075368772287,0.015353749282399288,0.148024320602417,0.04017268513681894,0.044655490941183026,0.040669367846602134,0.3668609399407408,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,2,506,6.079886879350955,0.27719620835566516,0.14691681124855366,0.1389464496124157,0.008585974807454459,0.14580902457237244,0.022449423809586234,0.024808521867019994,0.022603933943807563,0.42108400476400065,0.9117058100690492,0,0,0,0,1,1,1,1
D3b,27529,2,507,5.945454099220628,-0.02544436349673873,0.14269866931187636,0.12303380582030275,0.029919255906184192,0.2001182585954666,0.07794893452589434,0.08339773456660628,0.07984216531445827,0.35458268069976684,0.9581643608304531,0,0,0,0,1,1,1,1
D3b,27529,2,508,4.986651276044742,-0.29434459449551653,0.14395974695634667,0.11889830555783308,0.030503292747210024,0.20106945931911469,0.07826262843746855,0.0837736656396636,0.08020111648428123,0.3374091076780581,0.9581643608304531,0,0,0,0,1,1,1,1
D3b,27529,2,509,3.9106492514434006,-0.5065715094307066,0.14058447034480692,0.19823124393342217,0.0380427219452937,0.29294320940971375,0.09543953223642837,0.1014578185187799,0.09839722541255776,0.5364297853168093,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,2,510,2.845279673778582,-0.6649455136685098,0.14039639629035994,0.18124113972430045,0.04775567478724136,0.27080073952674866,0.11712231732979213,0.12548996684396577,0.12169315373444484,0.4834692073132963,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,2,511,2.800016333759527,-0.8018084990157099,0.13984426521652943,0.1831554822268528,0.042085652843453156,0.2755393981933594,0.1032692007061133,0.11014192985017,0.10681479199534026,0.4878616296291411,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,2,512,2.8318900617854164,-0.9814433668963289,0.14939016011776457,0.18197781130560914,0.0337528147867717,0.26971635222435,0.08301376745322783,0.08794069026562806,0.08529230372297009,0.48519935438133255,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,2,513,2.822438676981112,-1.1218224893367896,0.14747745975448098,0.1861164031195489,0.04598184774619968,0.29673829674720764,0.11277345114599738,0.12065793325617821,0.11700898169647737,0.49547558631970107,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,2,514,2.9028505208653255,-1.2643250394889698,0.1518844666594278,0.18202277125709496,0.035784813467506456,0.2819632589817047,0.08809633578571435,0.0934796451507092,0.0906621339322369,0.4859664230626171,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,2,515,3.092162722271314,-1.4138971116692112,0.14874490692800993,0.19349877880041114,0.03536198969561938,0.3097318112850189,0.08737665436985537,0.09268405181053443,0.0898909865804022,0.5164094869489736,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,2,516,3.366777669644386,-1.5746653444554362,0.15407523134889178,0.20151078995041335,0.028940138026290238,0.3166060745716095,0.07196545898919043,0.07593737004887,0.07365536834414502,0.5388922087866781,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,2,517,3.682238679601758,-1.812286579570042,0.15852463040551026,0.21284573012756564,0.01926277867928155,0.3242437541484833,0.04825315719374344,0.05051365053449545,0.04900343050736666,0.5697516230779541,0.9704990481645902,0,0,0,0,1,1,1,1
D3b,27529,2,518,4.0024906195479675,-2.006506737376661,0.1646599340585147,0.2271510383535426,0.006609322294531387,0.32666927576065063,0.016674025579636403,0.01749797250715219,0.016762240852805112,0.6141718980533726,0.9581643608304531,0,0,0,1,1,1,1,1
D3b,27529,2,519,4.3295247328181095,-2.2157132378154465,0.15364888720585007,0.24439545634045207,0.009437997825333524,0.3654800057411194,0.023959262575187303,0.025202447544014975,0.02414063671742671,0.6581117039052466,0.9581643608304531,0,0,0,0,1,1,1,1
D3b,27529,2,520,4.640057024162015,-2.51543990075249,0.14268975258251582,0.25401540102102155,0.012989225284093596,0.3944091200828552,0.033168304847119856,0.03499252177505413,0.03351470306559868,0.6838230840295599,0.9581643608304531,0,0,0,0,1,1,1,1
D3b,27529,2,521,4.952686167993195,-2.757564854730596,0.13753082690107105,0.2457705928896043,0.011592453055208762,0.2577049732208252,0.029787280567394415,0.03138906595565126,0.030064657581777895,0.669370893529682,0.9581643608304531,0,0,0,0,1,1,1,1
D3b,27529,2,522,5.359864944479247,-3.0171042364366976,0.12659238185412353,0.21239410431163594,0.015296911616388848,0.3025980293750763,0.03961413177784719,0.041873104845800875,0.040102078008160874,0.5944504963473337,0.9581643608304531,0,0,0,0,1,1,1,1
D3b,27529,2,523,5.416454253518976,-3.3784167107744416,0.12444727429814037,0.2006118928341217,0.023751545200322403,0.3159773051738739,0.061523097199316756,0.06548914318257457,0.06270562375087488,0.5652034825555009,0.9581643608304531,0,0,0,0,1,1,1,1
D3b,27529,2,524,5.5362741924016206,-3.6515034307870557,0.1170521327987924,0.2085611440134704,0.022468223767248656,0.3145352602005005,0.05834775539183846,0.06204312979687865,0.05940790548824549,0.5868748729364649,0.9581643608304531,0,0,0,0,1,1,1,1
